"id","journal","créé","modif","url","titre","signataire","section","mention IA dans texte"
3205547,"Journal Métro",2025-12-03T16:11:31,2025-12-05T12:20:02,"https://journalmetro.com/local/villeray-st-michel-parc-extension/3205547/forte-augmentation-des-taxes-locales-dans-verdun-rosemont-et-villeray/","Forte augmentation des taxes locales dans Verdun, Rosemont et Villeray","Olivier Robichaud","Villeray–Saint-Michel–Parc-Extension","non"
3205702,"Journal Métro",2025-12-05T17:57:44,2025-12-05T17:57:45,"https://journalmetro.com/actualites/montreal/3205702/nouvelle-greve-des-heures-supplementaires-a-la-stm/","Nouvelle grève des heures supplémentaires à la STM","Olivier Robichaud","Montréal","non"
3205715,"Journal Métro",2025-12-07T07:20:03,2025-12-08T07:20:50,"https://journalmetro.com/actualites/montreal/3205715/montreal-se-souvient-des-victimes-de-polytechnique-avec-une-ceremonie-emouvante/","Montréal se souvient des victimes de Polytechnique","Agent IA Journal Métro","Montréal","oui"
3205709,"Journal Métro",2025-12-08T07:29:29,2025-12-08T07:29:32,"https://journalmetro.com/local/ouest-de-lile/3205709/dorval-lance-une-collecte-communautaire-pour-soutenir-les-familles/","Dorval lance une collecte communautaire pour soutenir les familles","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3205728,"Journal Métro",2025-12-08T07:43:12,2025-12-08T07:45:46,"https://journalmetro.com/culture/ecrans/3205728/une-langue-universelle-rafle-les-grands-honneurs-au-27e-gala-quebec-cinema/","«Une langue universelle» rafle les grands honneurs au 27e Gala Québec Cinéma","Marie-Josée R. Roy - Collaboration spéciale","Écrans","non"
3205738,"Journal Métro",2025-12-08T13:38:33,2025-12-08T13:43:35,"https://journalmetro.com/local/riviere-des-prairies-pointe-aux-trembles/3205738/la-maison-de-la-culture-de-pointe-aux-trembles-ouvre-ses-portes-aux-artistes-vis/","La Maison de la Culture de Pointe-aux-Trembles ouvert aux artistes visuels","Agent IA Journal Métro","Rivière-des-Prairies–Pointe-aux-Trembles","oui"
3205747,"Journal Métro",2025-12-08T14:52:26,2025-12-08T14:52:29,"https://journalmetro.com/environnement/3205747/bilan-environnemental-2025-un-tournant-inquietant-pour-la-democratie-au-quebec/","Environnement: 2025 marquerait un «tournant inquiétant» pour la démocratie","Agent IA Journal Métro","Environnement","oui"
3205754,"Journal Métro",2025-12-08T15:30:26,2025-12-08T15:31:10,"https://journalmetro.com/local/riviere-des-prairies-pointe-aux-trembles/3205754/une-cuisine-communautaire-moderne-inauguree-a-riviere-des-prairies/","Une cuisine communautaire inaugurée à Rivière-des-Prairies","Agent IA Journal Métro","Rivière-des-Prairies–Pointe-aux-Trembles","oui"
3205741,"Journal Métro",2025-12-08T15:46:27,2025-12-08T15:46:29,"https://journalmetro.com/local/3205741/vigilance-accrue-le-spvm-conseille-l-ouest-de-l-ile-contre-les-effractions/","Introductions par effraction: vigilance accrue à l’approche des Fêtes","Agent IA Journal Métro","Local","oui"
3205799,"Journal Métro",2025-12-09T13:46:36,2025-12-09T13:46:38,"https://journalmetro.com/actualites/3205799/projet-vigilance-deux-arrestations-a-laval-illustrent-son-efficacite/","Extorsion: deux arrestations à Laval grâce au projet Vigilance","Agent IA Journal Métro","Actualités","oui"
3205821,"Journal Métro",2025-12-09T15:44:27,2025-12-09T15:44:29,"https://journalmetro.com/actualites/3205821/laval-innove-avec-des-panneaux-de-signalisation-intelligents-pour-le-deneigement/","Panneaux de signalisation intelligents pour le déneigement à Laval","Agent IA Journal Métro","Actualités","oui"
3205818,"Journal Métro",2025-12-09T16:15:49,2025-12-09T16:15:52,"https://journalmetro.com/inspiration/3205818/decouvrez-la-magie-des-fetes-au-centre-ville-de-montreal/","La magie des Fêtes au centre-ville","Agent IA Journal Métro","Inspiration","oui"
3205826,"Journal Métro",2025-12-09T17:07:34,2025-12-09T17:07:36,"https://journalmetro.com/actualites/montreal/3205826/montreal-ouvre-une-halte-chaleur-a-l-hotel-dieu-pour-les-sans-abri/","Montréal ouvre une halte-chaleur à l’Hôtel-Dieu pour les sans-abri","Agent IA Journal Métro","Montréal","oui"
3205636,"Journal Métro",2025-12-04T13:45:27,2025-12-09T17:10:42,"https://journalmetro.com/actualites/montreal/3205636/grands-froids-le-ymca-du-centre-ville-ouvert-aux-itinerants/","Grands froids – Le YMCA du centre-ville ouvert aux itinérants","Olivier Robichaud","Montréal","non"
3205804,"Journal Métro",2025-12-09T10:27:30,2025-12-09T17:15:26,"https://journalmetro.com/actualites/3205804/nooran-rezayi-poursuite-en-justice-contre-la-police-de-longueuil/","Nooran Rezayi: poursuite en justice contre la police de Longueuil","Olivier Robichaud","Actualités","non"
3205802,"Journal Métro",2025-12-09T15:32:09,2025-12-10T09:25:34,"https://journalmetro.com/actualites/3205802/longueuil-intensifie-son-soutien-hivernal-pour-les-sans-abri/","Itinérance: soutien additionnel après un décès à Longueuil","Agent IA Journal Métro","Actualités","oui"
3205898,"Journal Métro",2025-12-10T15:15:13,2025-12-10T15:15:18,"https://journalmetro.com/actualites/montreal/3205898/greve-des-employes-d-entretien-la-stm-assure-les-services-essentiels/","STM: la grève des heures supplémentaires aura bel et bien lieu","Agent IA Journal Métro","Montréal","oui"
3205877,"Journal Métro",2025-12-10T12:36:30,2025-12-10T15:25:32,"https://journalmetro.com/societe/3205877/meilleur-logement-meilleure-sante-oui-selon-une-etude/","Meilleur logement, meilleure santé? Oui, selon une étude","Olivier Robichaud","Société","non"
3205895,"Journal Métro",2025-12-10T16:00:41,2025-12-10T16:00:45,"https://journalmetro.com/culture/3205895/rives-et-derives-un-appel-d-offres-pour-reinventer-l-est-de-montreal/","Rives et Dérives, un projet pour réinventer l’Est de Montréal","Agent IA Journal Métro","Culture","oui"
3205906,"Journal Métro",2025-12-10T16:16:40,2025-12-10T16:16:43,"https://journalmetro.com/actualites/3205906/frappe-antigang-a-montreal-102-kg-de-cocaine-saisis/","La police saisit 102 kg de cocaïne dans une frappe antigang","Agent IA Journal Métro","Actualités","oui"
3205966,"Journal Métro",2025-12-11T11:16:13,2025-12-11T11:16:16,"https://journalmetro.com/actualites/montreal/3205966/stm-jusqua-1000-departs-coupes-par-jour-pour-les-autobus/","STM: Jusqu’à 1000 départs coupés par jour pour les autobus","Olivier Robichaud","Montréal","non"
3205945,"Journal Métro",2025-12-11T08:32:48,2025-12-11T12:51:09,"https://journalmetro.com/actualites/national/3205945/loi-2-entente-de-principe-avec-les-medecins-omnipraticiens/","Loi 2: entente de principe avec les médecins omnipraticiens","Olivier Robichaud","National","non"
3205942,"Journal Métro",2025-12-11T13:19:41,2025-12-11T13:19:45,"https://journalmetro.com/actualites/montreal/3205942/le-quebec-face-a-un-deficit-d-infrastructures-insoutenable/","Des péages sur les autoroutes pour payer l’entretien?","Agent IA Journal Métro","Montréal","oui"
3205983,"Journal Métro",2025-12-11T16:06:02,2025-12-11T16:06:04,"https://journalmetro.com/actualites/montreal/3205983/montreal-lance-sa-premiere-operation-de-chargement-de-neige-de-la-saison/","Montréal lance sa première opération de chargement de neige de la saison","Agent IA Journal Métro","Montréal","oui"
3205933,"Journal Métro",2025-12-11T16:29:51,2025-12-11T16:30:59,"https://journalmetro.com/culture/3205933/montreal-celebre-ses-laureats-litteraires-2025/","Evelyne de la Chenelière remporte le Grand Prix du livre","Agent IA Journal Métro","Culture","oui"
3205954,"Journal Métro",2025-12-11T16:36:43,2025-12-11T16:36:46,"https://journalmetro.com/local/anjou/3205954/sensibilisation-a-la-violence-conjugale-a-anjou/","Sensibilisation à la violence conjugale à Anjou","Agent IA Journal Métro","Anjou","oui"
3205961,"Journal Métro",2025-12-11T16:44:46,2025-12-11T16:44:48,"https://journalmetro.com/local/ouest-de-lile/3205961/le-pdq-4-et-madd-canada-unissent-leurs-forces-pour-des-routes-plus-sures/","Le SPVM et MADD Canada s’unissent contre l’alcool au volant","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3205999,"Journal Métro",2025-12-11T16:56:32,2025-12-11T19:22:14,"https://journalmetro.com/actualites/3205999/mort-de-nooran-rezayi-catherine-fournier-demande-une-enquete-sur-la-police/","Mort de Nooran Rezayi: Catherine Fournier demande une enquête sur la police","Olivier Robichaud","Actualités","non"
3206047,"Journal Métro",2025-12-15T07:58:46,2025-12-15T08:52:40,"https://journalmetro.com/actualites/montreal/3206047/les-chauffeurs-de-la-stm-approuvent-lentente-de-principe/","Les chauffeurs de la STM approuvent l’entente de principe","Agent IA Journal Métro","Montréal","oui"
3206067,"Journal Métro",2025-12-15T17:16:56,2025-12-15T17:16:59,"https://journalmetro.com/actualites/3206067/louise-crousset-honoree-par-riviere-des-prairies-pointe-aux-trembles/","Louise Crousset honorée par Rivière-des-Prairies–Pointe-aux-Trembles","Agent IA Journal Métro","Actualités","oui"
3206074,"Journal Métro",2025-12-15T18:58:26,2025-12-15T18:58:30,"https://journalmetro.com/culture/3206074/offrez-le-mac-en-cadeau-pour-les-fetes/","Offrez le MAC en cadeau pour les Fêtes","Agent IA Journal Métro","Culture","oui"
3206092,"Journal Métro",2025-12-15T19:05:25,2025-12-15T19:05:27,"https://journalmetro.com/culture/3206092/le-musee-des-cultures-du-monde-devoile-ses-nouvelles-expositions-captivantes/","Deux nouvelles expositions au Musée des cultures du monde","Agent IA Journal Métro","Culture","oui"
3206078,"Journal Métro",2025-12-15T19:35:44,2025-12-15T19:35:47,"https://journalmetro.com/actualites/3206078/longueuil-devoile-un-budget-2026-axe-sur-la-reparation-des-infrastructures/","Longueuil dévoile un budget 2026 axé sur la réparation des infrastructures","Agent IA Journal Métro","Actualités","oui"
3206114,"Journal Métro",2025-12-16T05:45:00,2025-12-15T23:26:07,"https://journalmetro.com/actualites/montreal/3206114/peq-soraya-martinez-ferrada-comme-alliee-des-travailleurs-immigrants/","PEQ: Soraya Martinez Ferrada comme «alliée» des travailleurs immigrants","Olivier Robichaud","Montréal","non"
3206119,"Journal Métro",2025-12-16T07:01:36,2025-12-16T07:01:39,"https://journalmetro.com/local/ouest-de-lile/3206119/securite-hivernale-conseils-pour-pietons-et-cyclistes-visibles/","Conseils pour piétons et cyclistes en hiver","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3206122,"Journal Métro",2025-12-16T07:13:17,2025-12-16T07:13:20,"https://journalmetro.com/actualites/3206122/reglementations-hivernales-a-senneville-stationnement-et-deneigement/","Stationnement: réglementation hivernale en vigueur à Senneville","Agent IA Journal Métro","Actualités","oui"
3206076,"Journal Métro",2025-12-16T05:50:00,2025-12-16T11:03:11,"https://journalmetro.com/societe/vivre-ensemble/3206076/un-attentat-antisemite-est-il-possible-a-montreal/","Un attentat antisémite est-il possible à Montréal?","Olivier Robichaud","Vivre ensemble","non"
3206145,"Journal Métro",2025-12-16T11:55:32,2025-12-16T12:33:53,"https://journalmetro.com/culture/arts-et-spectacles/3206145/anne-elisabeth-bosse-jouera-ginette-dans-la-florida/","Anne-Élisabeth Bossé jouera Ginette dans «La Florida»","Olivier Robichaud","Arts et spectacles","non"
3206142,"Journal Métro",2025-12-17T07:00:43,2025-12-17T07:00:48,"https://journalmetro.com/inspiration/3206142/verdun-met-en-garde-contre-les-dangers-du-fleuve-saint-laurent-en-hiver/","Attention au fleuve Saint-Laurent en hiver","Agent IA Journal Métro","Inspiration","oui"
3206160,"Journal Métro",2025-12-17T07:11:09,2025-12-17T07:11:13,"https://journalmetro.com/environnement/3206160/les-canadiens-favorables-a-la-construction-de-nouveaux-pipelines/","Les Canadiens favorables à la construction de nouveaux pipelines","Agent IA Journal Métro","Environnement","oui"
3206163,"Journal Métro",2025-12-17T08:46:30,2025-12-17T08:46:33,"https://journalmetro.com/actualites/3206163/le-spvm-alerte-sur-les-dangers-des-reseaux-sociaux-pour-les-jeunes/","Crimes: recrutement des jeunes en hausse sur les réseaux sociaux","Agent IA Journal Métro","Actualités","oui"
3206186,"Journal Métro",2025-12-17T05:54:00,2025-12-17T11:22:33,"https://journalmetro.com/debats/3206186/2026-lannee-ou-tu-pourras-enfin-demenager/","2026, l’année où tu pourras enfin déménager?","Olivier Robichaud","Débats","non"
3206229,"Journal Métro",2025-12-17T13:05:06,2025-12-17T13:05:10,"https://journalmetro.com/actualites/montreal/3206229/chez-bozo-boite-a-chanson-iconique-classe-batiment-patrimonial/","Chez Bozo, boîte à chanson iconique, classé bâtiment patrimonial","Olivier Robichaud","Montréal","non"
3206223,"Journal Métro",2025-12-18T09:49:05,2025-12-18T09:49:08,"https://journalmetro.com/actualites/3206223/le-rem-assure-un-service-continu-pour-la-nuit-du-nouvel-an/","Le REM en fonction toute la nuit pour le Nouvel An","Agent IA Journal Métro","Actualités","oui"
3206278,"Journal Métro",2025-12-18T10:20:31,2025-12-18T10:20:34,"https://journalmetro.com/local/sud-ouest/3206278/cinq-arrestations-et-saisie-d-armes-a-feu-a-montreal/","Cinq arrestations et saisie d’armes à feu à Montréal","Agent IA Journal Métro","Sud-Ouest","oui"
3206296,"Journal Métro",2025-12-18T11:21:19,2025-12-18T11:21:22,"https://journalmetro.com/local/ouest-de-lile/3206296/bris-d-aqueduc-sur-l-avenue-mimosa-avis-d-ebullition-en-vigueur/","Avis d’ébullition de l’eau sur l’avenue Mimosa","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3206201,"Journal Métro",2025-12-17T15:04:00,2025-12-18T12:57:41,"https://journalmetro.com/local/le-plateau-mont-royal/3206201/un-vol-de-nourriture-a-montreal-pour-denoncer-l-inflation/","Un vol de nourriture à Montréal pour dénoncer l’inflation","Agent IA Journal Métro","Le Plateau-Mont-Royal","oui"
3206362,"Journal Métro",2025-12-18T13:56:55,2025-12-18T13:56:57,"https://journalmetro.com/actualites/montreal/3206362/itinerance-la-ville-lance-un-appel-aux-entreprises-pour-des-sites-durgence/","Itinérance: la Ville lance un appel aux entreprises pour des sites d’urgence","Olivier Robichaud","Montréal","non"
3206354,"Journal Métro",2025-12-18T16:06:40,2025-12-18T16:06:43,"https://journalmetro.com/local/villeray-st-michel-parc-extension/3206354/initiatives-pour-la-securite-et-l-inclusion-des-jeunes-a-villeray-saint-michel-p/","Quatre initiatives pour les jeunes de Villeray–Saint-Michel–Parc-Extension","Agent IA Journal Métro","Villeray–Saint-Michel–Parc-Extension","oui"
3206346,"Journal Métro",2025-12-18T16:28:34,2025-12-18T16:28:37,"https://journalmetro.com/actualites/national/3206346/le-canada-investit-6-millions-pour-promouvoir-les-uvres-francophones-sur-tv5mond/","Le Canada investit 6 millions pour promouvoir les œuvres francophones sur TV5MONDEplus","Agent IA Journal Métro","National","oui"
3206261,"Journal Métro",2025-12-18T10:05:02,2025-12-19T18:50:22,"https://journalmetro.com/actualites/montreal/3206261/plainte-en-cour-superieure-contre-mcgill-pour-detournement-de-fonds/","Plainte en Cour supérieure contre McGill pour «détournement de fonds»","Agent IA Journal Métro","Montréal","oui"
3206450,"Journal Métro",2025-12-20T05:00:00,2025-12-19T20:23:17,"https://journalmetro.com/debats/3206450/un-premier-bilan-pour-metro/","Un premier bilan pour Métro","Olivier Robichaud","Débats","non"
3206495,"Journal Métro",2025-12-23T13:32:57,2025-12-23T13:33:00,"https://journalmetro.com/inspiration/3206495/ouvert-ou-ferme-pendant-le-temps-des-fetes-4/","Ouvert ou fermé pendant le temps des Fêtes?","Olivier Robichaud","Inspiration","non"
3206499,"Journal Métro",2025-12-23T15:12:45,2025-12-23T15:16:05,"https://journalmetro.com/culture/ecrans/3206499/quy-a-t-il-de-bon-a-la-tele-pendant-les-fetes/","Qu’y a-t-il de bon à la télé pendant les Fêtes?","Olivier Robichaud","Écrans","non"
3206570,"Journal Métro",2026-01-06T13:56:22,2026-01-06T13:57:09,"https://journalmetro.com/actualites/national/3206570/arrestation-en-espagne-d-un-fugitif-lie-a-la-fuite-de-donnees-desjardins/","Arrestation en Espagne d’un fugitif lié à la fuite de données Desjardins","Agent IA Journal Métro","National","oui"
3206583,"Journal Métro",2026-01-07T06:00:00,2026-01-06T14:24:49,"https://journalmetro.com/economie/3206583/montreal-le-moteur-de-la-croissance-economique-en-2026/","Montréal, le moteur de la croissance économique en 2026","Olivier Robichaud","Économie","non"
3206567,"Journal Métro",2026-01-06T14:46:01,2026-01-06T14:46:03,"https://journalmetro.com/local/ouest-de-lile/3206567/location-de-raquettes-de-neige-a-senneville-explorez-les-sentiers-hivernaux/","Location de raquettes de neige dès aujourd’hui à Senneville","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3206564,"Journal Métro",2026-01-06T15:51:18,2026-01-06T15:51:22,"https://journalmetro.com/local/riviere-des-prairies-pointe-aux-trembles/3206564/activites-hivernales-gratuites-a-rdp-pat-decouvrez-la-zone-active/","Découvrez les activités hivernales gratuites à RDP-PAT","Agent IA Journal Métro","Rivière-des-Prairies–Pointe-aux-Trembles","oui"
